,SUBID,TRIAL,MOONEYID,MOONEYCATEGORY,LOC,COND,MOONEY_NAME,MOONEY_GENDER,ECCENTRICITY,SUBINIT
1175,[[2]],[[1176]],[[4]],['high holistic'],['right'],['inverted'],[],[],[[4]],CC
1176,[[2]],[[1177]],[[13]],['low holistic'],['right'],['inverted'],[],[],[[6]],CC
1177,[[2]],[[1178]],[[11]],['high holistic'],['right'],['upright'],[],[],[[12]],CC
1178,[[2]],[[1179]],[[4]],['low holistic'],['left'],['upright'],[],[],[[10]],CC
1179,[[2]],[[1180]],[[1]],['high holistic'],['right'],['upright'],[],[],[[12]],CC
1180,[[2]],[[1181]],[[16]],['high holistic'],['left'],['upright'],[],[],[[10]],CC
1181,[[2]],[[1182]],[[16]],['high holistic'],['left'],['upright'],[],[],[[10]],CC
1182,[[2]],[[1183]],[[9]],['high holistic'],['left'],['upright'],[],[],[[4]],CC
1183,[[2]],[[1184]],[[2]],['high holistic'],['right'],['inverted'],[],[],[[8]],CC
1184,[[2]],[[1185]],[[12]],['high holistic'],['right'],['inverted'],[],[],[[6]],CC
1185,[[2]],[[1186]],[[4]],['high holistic'],['fovea'],['upright'],[],[],[[0]],CC
1186,[[2]],[[1187]],[[15]],['low holistic'],['right'],['upright'],[],[],[[4]],CC
1187,[[2]],[[1188]],[[11]],['low holistic'],['right'],['inverted'],[],[],[[12]],CC
1188,[[2]],[[1189]],[[6]],['low holistic'],['right'],['inverted'],[],[],[[4]],CC
1189,[[2]],[[1190]],[[19]],['high holistic'],['right'],['upright'],[],[],[[10]],CC
1190,[[2]],[[1191]],[[16]],['high holistic'],['right'],['inverted'],[],[],[[6]],CC
1191,[[2]],[[1192]],[[18]],['high holistic'],['left'],['upright'],[],[],[[8]],CC
1192,[[2]],[[1193]],[[2]],['high holistic'],['right'],['upright'],[],[],[[8]],CC
1193,[[2]],[[1194]],[[4]],['high holistic'],['fovea'],['upright'],[],[],[[0]],CC
1194,[[2]],[[1195]],[[15]],['high holistic'],['left'],['inverted'],[],[],[[6]],CC
1195,[[2]],[[1196]],[[14]],['high holistic'],['fovea'],['upright'],[],[],[[0]],CC
1196,[[2]],[[1197]],[[16]],['low holistic'],['right'],['upright'],[],[],[[10]],CC
