,SUBID,TRIAL,MOONEYID,MOONEYCATEGORY,LOC,COND,MOONEY_NAME,MOONEY_GENDER,ECCENTRICITY,SUBINIT
137,[[1]],[[138]],[[11]],['high holistic'],['left'],['inverted'],[],[],[[6]],EW
138,[[1]],[[139]],[[1]],['low holistic'],['right'],['inverted'],[],[],[[6]],EW
139,[[1]],[[140]],[[12]],['low holistic'],['right'],['upright'],[],[],[[10]],EW
140,[[1]],[[141]],[[20]],['low holistic'],['left'],['upright'],[],[],[[10]],EW
141,[[1]],[[142]],[[5]],['low holistic'],['left'],['upright'],[],[],[[2]],EW
142,[[1]],[[143]],[[19]],['low holistic'],['left'],['inverted'],[],[],[[10]],EW
143,[[1]],[[144]],[[19]],['low holistic'],['right'],['inverted'],[],[],[[8]],EW
144,[[1]],[[145]],[[12]],['high holistic'],['left'],['upright'],[],[],[[6]],EW
145,[[1]],[[146]],[[7]],['low holistic'],['right'],['upright'],[],[],[[12]],EW
146,[[1]],[[147]],[[10]],['high holistic'],['right'],['upright'],[],[],[[8]],EW
147,[[1]],[[148]],[[11]],['high holistic'],['left'],['upright'],[],[],[[12]],EW
148,[[1]],[[149]],[[7]],['low holistic'],['left'],['inverted'],[],[],[[10]],EW
149,[[1]],[[150]],[[1]],['low holistic'],['right'],['inverted'],[],[],[[8]],EW
150,[[1]],[[151]],[[20]],['high holistic'],['right'],['inverted'],[],[],[[6]],EW
151,[[1]],[[152]],[[14]],['low holistic'],['right'],['upright'],[],[],[[2]],EW
152,[[1]],[[153]],[[19]],['high holistic'],['left'],['upright'],[],[],[[2]],EW
153,[[1]],[[154]],[[7]],['high holistic'],['left'],['upright'],[],[],[[4]],EW
154,[[1]],[[155]],[[16]],['low holistic'],['fovea'],['upright'],[],[],[[0]],EW
155,[[1]],[[156]],[[17]],['high holistic'],['right'],['upright'],[],[],[[10]],EW
156,[[1]],[[157]],[[12]],['low holistic'],['right'],['inverted'],[],[],[[12]],EW
157,[[1]],[[158]],[[16]],['high holistic'],['left'],['upright'],[],[],[[10]],EW
158,[[1]],[[159]],[[17]],['low holistic'],['left'],['upright'],[],[],[[12]],EW
159,[[1]],[[160]],[[4]],['low holistic'],['right'],['upright'],[],[],[[10]],EW
160,[[1]],[[161]],[[5]],['low holistic'],['left'],['upright'],[],[],[[12]],EW
161,[[1]],[[162]],[[9]],['high holistic'],['right'],['upright'],[],[],[[6]],EW
162,[[1]],[[163]],[[20]],['low holistic'],['left'],['upright'],[],[],[[12]],EW
163,[[1]],[[164]],[[18]],['high holistic'],['right'],['upright'],[],[],[[12]],EW
164,[[1]],[[165]],[[14]],['low holistic'],['left'],['inverted'],[],[],[[10]],EW
165,[[1]],[[166]],[[10]],['low holistic'],['fovea'],['upright'],[],[],[[0]],EW
166,[[1]],[[167]],[[20]],['high holistic'],['fovea'],['inverted'],[],[],[[0]],EW
167,[[1]],[[168]],[[17]],['low holistic'],['fovea'],['upright'],[],[],[[0]],EW
168,[[1]],[[169]],[[15]],['low holistic'],['left'],['inverted'],[],[],[[2]],EW
169,[[1]],[[170]],[[16]],['high holistic'],['right'],['upright'],[],[],[[12]],EW
170,[[1]],[[171]],[[6]],['low holistic'],['right'],['inverted'],[],[],[[10]],EW
171,[[1]],[[172]],[[12]],['high holistic'],['left'],['upright'],[],[],[[10]],EW
172,[[1]],[[173]],[[8]],['high holistic'],['right'],['inverted'],[],[],[[2]],EW
173,[[1]],[[174]],[[2]],['low holistic'],['right'],['inverted'],[],[],[[10]],EW
174,[[1]],[[175]],[[7]],['low holistic'],['right'],['inverted'],[],[],[[6]],EW
175,[[1]],[[176]],[[1]],['low holistic'],['left'],['upright'],[],[],[[8]],EW
176,[[1]],[[177]],[[5]],['low holistic'],['left'],['upright'],[],[],[[8]],EW
177,[[1]],[[178]],[[7]],['low holistic'],['right'],['upright'],[],[],[[6]],EW
178,[[1]],[[179]],[[8]],['low holistic'],['right'],['upright'],[],[],[[4]],EW
179,[[1]],[[180]],[[1]],['high holistic'],['left'],['inverted'],[],[],[[12]],EW
180,[[1]],[[181]],[[10]],['low holistic'],['right'],['upright'],[],[],[[12]],EW
181,[[1]],[[182]],[[16]],['high holistic'],['right'],['upright'],[],[],[[10]],EW
182,[[1]],[[183]],[[8]],['high holistic'],['right'],['inverted'],[],[],[[6]],EW
183,[[1]],[[184]],[[13]],['low holistic'],['right'],['upright'],[],[],[[12]],EW
184,[[1]],[[185]],[[6]],['high holistic'],['fovea'],['upright'],[],[],[[0]],EW
185,[[1]],[[186]],[[8]],['high holistic'],['right'],['inverted'],[],[],[[10]],EW
186,[[1]],[[187]],[[19]],['high holistic'],['left'],['upright'],[],[],[[4]],EW
187,[[1]],[[188]],[[1]],['low holistic'],['left'],['upright'],[],[],[[6]],EW
188,[[1]],[[189]],[[9]],['low holistic'],['left'],['inverted'],[],[],[[8]],EW
