,SUBID,TRIAL,MOONEYID,MOONEYCATEGORY,LOC,COND,MOONEY_NAME,MOONEY_GENDER,ECCENTRICITY,RESPONSE,ACCURACY,RT,SUBINIT
743,[[5]],[[744]],[[5]],['high holistic'],['left'],['inverted'],['U0076.bmp'],['female'],[],['female'],[[1]],[[0.00037734]],SM
744,[[5]],[[745]],[[13]],['high holistic'],['left'],['inverted'],['U0181.bmp'],['female'],[],['female'],[[1]],[[0.18028407]],SM
745,[[5]],[[746]],[[4]],['high holistic'],['right'],['upright'],['U0061.bmp'],['female'],[],['female'],[[1]],[[0.00010616]],SM
746,[[5]],[[747]],[[1]],['high holistic'],['right'],['inverted'],['U0006.bmp'],['female'],[],['female'],[[1]],[[0.1153431]],SM
747,[[5]],[[748]],[[16]],['high holistic'],['right'],['inverted'],['U0335.bmp'],['female'],[],['female'],[[1]],[[0.08684605]],SM
748,[[5]],[[749]],[[20]],['low holistic'],['left'],['inverted'],['U0362.bmp'],['male'],[],['female'],[[0]],[[82.01129722]],SM
749,[[5]],[[750]],[[13]],['low holistic'],['left'],['upright'],['U0181.bmp'],['male'],[],['female'],[[0]],[[0.0001064]],SM
750,[[5]],[[751]],[[12]],['low holistic'],['right'],['inverted'],['U0178.bmp'],['female'],[],['female'],[[1]],[[0.00010505]],SM
751,[[5]],[[752]],[[9]],['low holistic'],['right'],['upright'],['U0155.bmp'],['male'],[],['female'],[[0]],[[0.01036068]],SM
752,[[5]],[[753]],[[16]],['low holistic'],['left'],['upright'],['U0335.bmp'],['female'],[],['female'],[[1]],[[0.12116523]],SM
753,[[5]],[[754]],[[15]],['low holistic'],['right'],['inverted'],['U0312.bmp'],['male'],[],['female'],[[0]],[[0.09160182]],SM
754,[[5]],[[755]],[[1]],['high holistic'],['left'],['upright'],['U0006.bmp'],['female'],[],['female'],[[1]],[[0.00022259]],SM
755,[[5]],[[756]],[[2]],['high holistic'],['right'],['inverted'],['U0014.bmp'],['male'],[],['female'],[[0]],[[0.00021541]],SM
756,[[5]],[[757]],[[12]],['low holistic'],['fovea'],['upright'],['U0178.bmp'],['female'],[],['female'],[[1]],[[0.0001509]],SM
757,[[5]],[[758]],[[6]],['low holistic'],['fovea'],['inverted'],['U0106.bmp'],['male'],[],['female'],[[0]],[[9.666197e-05]],SM
758,[[5]],[[759]],[[18]],['high holistic'],['right'],['inverted'],['U0359.bmp'],['male'],[],['female'],[[0]],[[0.00010776]],SM
759,[[5]],[[760]],[[9]],['high holistic'],['left'],['upright'],['U0155.bmp'],['female'],[],['female'],[[1]],[[9.74149443e-05]],SM
760,[[5]],[[761]],[[14]],['low holistic'],['left'],['upright'],['U0228.bmp'],['male'],[],['female'],[[0]],[[0.09233646]],SM
761,[[5]],[[762]],[[14]],['low holistic'],['right'],['upright'],['U0228.bmp'],['male'],[],['female'],[[0]],[[0.0001821]],SM
762,[[5]],[[763]],[[11]],['low holistic'],['left'],['inverted'],['U0164.bmp'],['female'],[],['female'],[[1]],[[9.92962159e-05]],SM
763,[[5]],[[764]],[[1]],['low holistic'],['left'],['upright'],['U0006.bmp'],['female'],[],['female'],[[1]],[[9.7517157e-05]],SM
764,[[5]],[[765]],[[7]],['high holistic'],['left'],['upright'],['U0107.bmp'],['female'],[],['female'],[[1]],[[9.83050559e-05]],SM
765,[[5]],[[766]],[[6]],['low holistic'],['right'],['upright'],['U0106.bmp'],['male'],[],['female'],[[0]],[[9.85132065e-05]],SM
766,[[5]],[[767]],[[17]],['high holistic'],['right'],['upright'],['U0346.bmp'],['male'],[],['female'],[[0]],[[9.86368395e-05]],SM
767,[[5]],[[768]],[[7]],['high holistic'],['left'],['upright'],['U0107.bmp'],['female'],[],['female'],[[1]],[[0.05628751]],SM
768,[[5]],[[769]],[[20]],['low holistic'],['right'],['inverted'],['U0362.bmp'],['male'],[],['female'],[[0]],[[9.73138958e-05]],SM
769,[[5]],[[770]],[[6]],['low holistic'],['right'],['inverted'],['U0106.bmp'],['male'],[],['female'],[[0]],[[0.00010431]],SM
770,[[5]],[[771]],[[2]],['low holistic'],['left'],['inverted'],['U0014.bmp'],['male'],[],['female'],[[0]],[[0.00010584]],SM
771,[[5]],[[772]],[[13]],['high holistic'],['fovea'],['inverted'],['U0181.bmp'],['female'],[],['female'],[[1]],[[0.0001057]],SM
772,[[5]],[[773]],[[14]],['low holistic'],['left'],['inverted'],['U0228.bmp'],['male'],[],['female'],[[0]],[[9.88449901e-05]],SM
773,[[5]],[[774]],[[10]],['high holistic'],['left'],['inverted'],['U0159.bmp'],['male'],[],['female'],[[0]],[[9.92519781e-05]],SM
774,[[5]],[[775]],[[14]],['high holistic'],['right'],['inverted'],['U0228.bmp'],['male'],[],['female'],[[0]],[[9.76650044e-05]],SM
775,[[5]],[[776]],[[2]],['high holistic'],['left'],['inverted'],['U0014.bmp'],['male'],[],['female'],[[0]],[[9.81579069e-05]],SM
776,[[5]],[[777]],[[19]],['high holistic'],['left'],['inverted'],['U0361.bmp'],['female'],[],['female'],[[1]],[[9.71760601e-05]],SM
777,[[5]],[[778]],[[17]],['high holistic'],['right'],['upright'],['U0346.bmp'],['male'],[],['female'],[[0]],[[0.00010562]],SM
778,[[5]],[[779]],[[13]],['high holistic'],['left'],['inverted'],['U0181.bmp'],['female'],[],['female'],[[1]],[[9.96380113e-05]],SM
779,[[5]],[[780]],[[13]],['high holistic'],['left'],['inverted'],['U0181.bmp'],['female'],[],['female'],[[1]],[[0.00010502]],SM
780,[[5]],[[781]],[[11]],['low holistic'],['right'],['upright'],['U0164.bmp'],['female'],[],['female'],[[1]],[[0.60734467]],SM
781,[[5]],[[782]],[[13]],['high holistic'],['right'],['inverted'],['U0181.bmp'],['female'],[],['female'],[[1]],[[0.022564]],SM
782,[[5]],[[783]],[[13]],['high holistic'],['right'],['upright'],['U0181.bmp'],['female'],[],['female'],[[1]],[[0.00041984]],SM
783,[[5]],[[784]],[[17]],['low holistic'],['left'],['upright'],['U0346.bmp'],['female'],[],['female'],[[1]],[[0.11777875]],SM
784,[[5]],[[785]],[[19]],['high holistic'],['left'],['upright'],['U0361.bmp'],['female'],[],['female'],[[1]],[[0.11255102]],SM
