PATH,ORIGINAL,PATH_QUALTRICS,,NUMBER_QUALTRICS,IS_TRAP
https://storage.cloud.google.com/gender_mooneys/,U0366.bmp,https://storage.cloud.google.com/gender_mooneys/U0366.bmp,,215,no
https://storage.cloud.google.com/gender_mooneys/,U0367.bmp,https://storage.cloud.google.com/gender_mooneys/U0367.bmp,,216,no
https://storage.cloud.google.com/gender_mooneys/,U0368.bmp,https://storage.cloud.google.com/gender_mooneys/U0368.bmp,,217,no
https://storage.cloud.google.com/gender_mooneys/,U0369.bmp,https://storage.cloud.google.com/gender_mooneys/U0369.bmp,,218,no
https://storage.cloud.google.com/gender_mooneys/,U0370.bmp,https://storage.cloud.google.com/gender_mooneys/U0370.bmp,,219,no
https://storage.cloud.google.com/gender_mooneys/,U0373.bmp,https://storage.cloud.google.com/gender_mooneys/U0373.bmp,,220,no
https://storage.cloud.google.com/gender_mooneys/,U0374.bmp,https://storage.cloud.google.com/gender_mooneys/U0374.bmp,,221,no
https://storage.cloud.google.com/gender_mooneys/,U0375.bmp,https://storage.cloud.google.com/gender_mooneys/U0375.bmp,,222,no
https://storage.cloud.google.com/gender_mooneys/,U0377.bmp,https://storage.cloud.google.com/gender_mooneys/U0377.bmp,,223,no
https://storage.cloud.google.com/gender_mooneys/,U0381.bmp,https://storage.cloud.google.com/gender_mooneys/U0381.bmp,,224,no
https://storage.cloud.google.com/gender_mooneys/,U0382.bmp,https://storage.cloud.google.com/gender_mooneys/U0382.bmp,,225,no
https://storage.cloud.google.com/gender_mooneys/,U0384.bmp,https://storage.cloud.google.com/gender_mooneys/U0384.bmp,,226,no
https://storage.cloud.google.com/gender_mooneys/,U0385.bmp,https://storage.cloud.google.com/gender_mooneys/U0385.bmp,,227,no
https://storage.cloud.google.com/gender_mooneys/,U0387.bmp,https://storage.cloud.google.com/gender_mooneys/U0387.bmp,,228,no
https://storage.cloud.google.com/gender_mooneys/,U0393.bmp,https://storage.cloud.google.com/gender_mooneys/U0393.bmp,,229,no
https://storage.cloud.google.com/gender_mooneys/,U0395.bmp,https://storage.cloud.google.com/gender_mooneys/U0395.bmp,,230,no
https://storage.cloud.google.com/gender_mooneys/,U0396.bmp,https://storage.cloud.google.com/gender_mooneys/U0396.bmp,,231,no
https://storage.cloud.google.com/gender_mooneys/,U0397.bmp,https://storage.cloud.google.com/gender_mooneys/U0397.bmp,,232,no
https://storage.cloud.google.com/gender_mooneys/,U0398.bmp,https://storage.cloud.google.com/gender_mooneys/U0398.bmp,,233,no
https://storage.cloud.google.com/gender_mooneys/,U0399.bmp,https://storage.cloud.google.com/gender_mooneys/U0399.bmp,,234,no
https://storage.cloud.google.com/gender_mooneys/,U0400.bmp,https://storage.cloud.google.com/gender_mooneys/U0400.bmp,,235,no
https://storage.cloud.google.com/gender_mooneys/,U0401.bmp,https://storage.cloud.google.com/gender_mooneys/U0401.bmp,,236,no
https://storage.cloud.google.com/gender_mooneys/,U0402.bmp,https://storage.cloud.google.com/gender_mooneys/U0402.bmp,,237,no
https://storage.cloud.google.com/gender_mooneys/,U0403.bmp,https://storage.cloud.google.com/gender_mooneys/U0403.bmp,,238,no
https://storage.cloud.google.com/gender_mooneys/,U0406.bmp,https://storage.cloud.google.com/gender_mooneys/U0406.bmp,,239,no
https://storage.cloud.google.com/gender_mooneys/,U0408.bmp,https://storage.cloud.google.com/gender_mooneys/U0408.bmp,,240,no
https://storage.cloud.google.com/gender_mooneys/,U0411.bmp,https://storage.cloud.google.com/gender_mooneys/U0411.bmp,,241,no
https://storage.cloud.google.com/gender_mooneys/,U0412.bmp,https://storage.cloud.google.com/gender_mooneys/U0412.bmp,,242,no
https://storage.cloud.google.com/gender_mooneys/,U0415.bmp,https://storage.cloud.google.com/gender_mooneys/U0415.bmp,,243,no
https://storage.cloud.google.com/gender_mooneys/,U0416.bmp,https://storage.cloud.google.com/gender_mooneys/U0416.bmp,,244,no
https://storage.cloud.google.com/gender_mooneys/,U0417.bmp,https://storage.cloud.google.com/gender_mooneys/U0417.bmp,,245,no
https://storage.cloud.google.com/gender_mooneys/,U0419.bmp,https://storage.cloud.google.com/gender_mooneys/U0419.bmp,,246,no
https://storage.cloud.google.com/gender_mooneys/,U0424.bmp,https://storage.cloud.google.com/gender_mooneys/U0424.bmp,,247,no
https://storage.cloud.google.com/gender_mooneys/,U0427.bmp,https://storage.cloud.google.com/gender_mooneys/U0427.bmp,,248,no
https://storage.cloud.google.com/gender_mooneys/,U0432.bmp,https://storage.cloud.google.com/gender_mooneys/U0432.bmp,,249,no
https://storage.cloud.google.com/gender_mooneys/,U0434.bmp,https://storage.cloud.google.com/gender_mooneys/U0434.bmp,,250,no
https://storage.cloud.google.com/gender_mooneys/,U0435.bmp,https://storage.cloud.google.com/gender_mooneys/U0435.bmp,,251,no
https://storage.cloud.google.com/gender_mooneys/,U0436.bmp,https://storage.cloud.google.com/gender_mooneys/U0436.bmp,,252,no
https://storage.cloud.google.com/gender_mooneys/,U0441.bmp,https://storage.cloud.google.com/gender_mooneys/U0441.bmp,,253,no
https://storage.cloud.google.com/gender_mooneys/,U0443.bmp,https://storage.cloud.google.com/gender_mooneys/U0443.bmp,,254,no
https://storage.cloud.google.com/gender_mooneys/,U0445.bmp,https://storage.cloud.google.com/gender_mooneys/U0445.bmp,,255,no
https://storage.cloud.google.com/gender_mooneys/,U0448.bmp,https://storage.cloud.google.com/gender_mooneys/U0448.bmp,,256,no
https://storage.cloud.google.com/gender_mooneys/,U0451.bmp,https://storage.cloud.google.com/gender_mooneys/U0451.bmp,,257,no
https://storage.cloud.google.com/gender_mooneys/,U0452.bmp,https://storage.cloud.google.com/gender_mooneys/U0452.bmp,,258,no
https://storage.cloud.google.com/gender_mooneys/,U0457.bmp,https://storage.cloud.google.com/gender_mooneys/U0457.bmp,,259,no
https://storage.cloud.google.com/gender_mooneys/,U0459.bmp,https://storage.cloud.google.com/gender_mooneys/U0459.bmp,,260,no
https://storage.cloud.google.com/gender_mooneys/,U0461.bmp,https://storage.cloud.google.com/gender_mooneys/U0461.bmp,,261,no
https://storage.cloud.google.com/gender_mooneys/,U0462.bmp,https://storage.cloud.google.com/gender_mooneys/U0462.bmp,,262,no
https://storage.cloud.google.com/gender_mooneys/,U0464.bmp,https://storage.cloud.google.com/gender_mooneys/U0464.bmp,,263,no
https://storage.cloud.google.com/gender_mooneys/,U0470.bmp,https://storage.cloud.google.com/gender_mooneys/U0470.bmp,,264,no
https://storage.cloud.google.com/gender_mooneys/,U0480.bmp,https://storage.cloud.google.com/gender_mooneys/U0480.bmp,,265,no
https://storage.cloud.google.com/gender_mooneys/,U0488.bmp,https://storage.cloud.google.com/gender_mooneys/U0488.bmp,,266,no
https://storage.cloud.google.com/gender_mooneys/,U0493.bmp,https://storage.cloud.google.com/gender_mooneys/U0493.bmp,,267,no
https://storage.cloud.google.com/gender_mooneys/,U0495.bmp,https://storage.cloud.google.com/gender_mooneys/U0495.bmp,,268,no
https://storage.cloud.google.com/gender_mooneys/,U0497.bmp,https://storage.cloud.google.com/gender_mooneys/U0497.bmp,,269,no
https://storage.cloud.google.com/gender_mooneys/,U0499.bmp,https://storage.cloud.google.com/gender_mooneys/U0499.bmp,,270,no
https://storage.cloud.google.com/gender_mooneys/,U0501.bmp,https://storage.cloud.google.com/gender_mooneys/U0501.bmp,,271,no
https://storage.cloud.google.com/gender_mooneys/,U0502.bmp,https://storage.cloud.google.com/gender_mooneys/U0502.bmp,,272,no
https://storage.cloud.google.com/gender_mooneys/,U0503.bmp,https://storage.cloud.google.com/gender_mooneys/U0503.bmp,,273,no
https://storage.cloud.google.com/gender_mooneys/,U0504.bmp,https://storage.cloud.google.com/gender_mooneys/U0504.bmp,,274,no
https://storage.cloud.google.com/gender_mooneys/,Obama.jpg,https://storage.cloud.google.com/gender_mooneys/Obama.jpg,,275,yes
https://storage.cloud.google.com/gender_mooneys/,juliaroberts.jpg,https://storage.cloud.google.com/gender_mooneys/juliaroberts.jpg,,276,yes
https://storage.cloud.google.com/gender_mooneys/,arnold.jpg,https://storage.cloud.google.com/gender_mooneys/arnold.jpg,,277,yes
https://storage.cloud.google.com/gender_mooneys/,angelina.jpg,https://storage.cloud.google.com/gender_mooneys/angelina.jpg,,278,yes
